geoid,geoid20,year,denom_total_pop,toxic_releases,toxic_releases_pctile
1400000US06037536103,6037536103,2017,5516,7030.1001,80
1400000US06037573601,6037573601,2017,6162,5546.1299,66
1400000US06037430005,6037430005,2017,3376,6930.6001,80
1400000US06037541606,6037541606,2017,2506,5913.2402,71
1400000US06037432300,6037432300,2017,3951,5599.6099,67
1400000US06037920031,6037920031,2017,5440,34.09,5
1400000US06037183220,6037183220,2017,4114,3068.97,45
1400000US06037541802,6037541802,2017,5464,6576.6499,77
1400000US06037408623,6037408623,2017,3023,9943.4697,92
1400000US06037535803,6037535803,2017,4458,6523,77
1400000US06037920020,6037920020,2017,7052,30.889999,5
1400000US06037207501,6037207501,2017,2218,5269.6099,63
1400000US06037601802,6037601802,2017,4658,4443.2998,55
1400000US06037800410,6037800410,2017,3627,226.10001,8
1400000US06037533103,6037533103,2017,4727,6330.3999,76
1400000US06037197420,6037197420,2017,3509,4144.9399,53
1400000US06037702201,6037702201,2017,4483,1418.92,27
1400000US06037551802,6037551802,2017,3676,5646.3101,67
1400000US06037212202,6037212202,2017,3612,3608.4199,49
1400000US06037650605,6037650605,2017,2763,26432.02,100
1400000US06037551801,6037551801,2017,3857,5646.3101,67
1400000US06037603200,6037603200,2017,2777,11610.3,95
1400000US06037134101,6037134101,2017,4922,438.41,11
1400000US06037296500,6037296500,2017,3910,6158.9399,74
1400000US06037602513,6037602513,2017,3708,4941.8901,60
1400000US06037400501,6037400501,2017,2667,3393.22,48
1400000US06037209820,6037209820,2017,2968,4084.2,52
1400000US06037482521,6037482521,2017,5754,7170.8198,81
1400000US06037106403,6037106403,2017,3825,548.90997,14
1400000US06037106603,6037106603,2017,2007,380.26999,9
1400000US06037530500,6037530500,2017,4567,13929.25,97
1400000US06037104610,6037104610,2017,3672,698.28003,17
1400000US06037226420,6037226420,2017,4906,5179.5801,62
1400000US06037540700,6037540700,2017,3014,5736.3999,68
1400000US06037670416,6037670416,2017,4139,1612.58,30
1400000US06037554900,6037554900,2017,6991,5850.0298,70
1400000US06037189600,6037189600,2017,3485,2032.36,35
1400000US06037901300,6037901300,2017,5415,11.31,3
1400000US06037402301,6037402301,2017,5454,8032.9902,85
1400000US06037503802,6037503802,2017,5054,5916.8198,71
1400000US06037204300,6037204300,2017,4787,10884.77,94
1400000US06037650606,6037650606,2017,4239,16107.78,98
1400000US06037183810,6037183810,2017,4369,3325.8799,47
1400000US06037134303,6037134303,2017,5057,373.64001,9
1400000US06037311801,6037311801,2017,3112,1824.33,33
1400000US06037650607,6037650607,2017,2922,16107.78,98
1400000US06037430902,6037430902,2017,4652,4928.8101,59
1400000US06037141600,6037141600,2017,4079,1059.55,21
1400000US06037191000,6037191000,2017,3228,2185.25,37
1400000US06037603500,6037603500,2017,3074,5427.3501,65
1400000US06037404806,6037404806,2017,6076,11172.36,94
1400000US06037115103,6037115103,2017,2776,500.39999,13
1400000US06037550501,6037550501,2017,2609,6481.3501,77
1400000US06037189102,6037189102,2017,3096,2610.0601,41
1400000US06037533402,6037533402,2017,4105,14098.37,97
1400000US06037603901,6037603901,2017,3700,5151.48,61
1400000US06037603902,6037603902,2017,3779,5151.48,61
1400000US06037701000,6037701000,2017,5431,1525.29,28
1400000US06037535702,6037535702,2017,5522,6848.75,79
1400000US06037224020,6037224020,2017,2789,4634.1899,57
1400000US06037137202,6037137202,2017,2296,397.57001,10
1400000US06037113423,6037113423,2017,1607,470.28,11
1400000US06037602104,6037602104,2017,5579,4834.0298,59
1400000US06037199110,6037199110,2017,2710,4681.02,57
1400000US06037127605,6037127605,2017,3549,650.52002,16
1400000US06037432401,6037432401,2017,3795,5805.75,69
1400000US06037113424,6037113424,2017,3936,470.28,11
1400000US06037901012,6037901012,2017,3722,11.05,3
1400000US06037132102,6037132102,2017,5310,607.51001,15
1400000US06037239601,6037239601,2017,3755,4678.6401,57
1400000US06037106648,6037106648,2017,3890,537.09998,13
1400000US06037137203,6037137203,2017,2967,397.57001,10
1400000US06037408401,6037408401,2017,4289,20380.85,99
1400000US06037901014,6037901014,2017,5991,11.05,3
1400000US06037901013,6037901013,2017,2831,11.05,3
1400000US06037294410,6037294410,2017,4579,8483.0098,87
1400000US06037234502,6037234502,2017,2698,3022.8401,45
1400000US06037211410,6037211410,2017,3095,2615.8501,41
1400000US06037533902,6037533902,2017,4051,8545.6699,88
1400000US06037461300,6037461300,2017,6638,2638.1201,41
1400000US06037128801,6037128801,2017,3307,847.23999,19
1400000US06037127803,6037127803,2017,4037,738.56,18
1400000US06037219700,6037219700,2017,4306,2234.78,37
1400000US06037237720,6037237720,2017,3153,4550.98,56
1400000US06037572201,6037572201,2017,6197,8045.8999,85
1400000US06037550502,6037550502,2017,5195,6492.2402,77
1400000US06037570403,6037570403,2017,4587,6310.9399,75
1400000US06037920018,6037920018,2017,2277,47.34,6
1400000US06037275603,6037275603,2017,2711,2025.66,35
1400000US06037186301,6037186301,2017,2999,2568.46,40
1400000US06037191120,6037191120,2017,4135,2519.27,40
1400000US06037601801,6037601801,2017,3789,4151.5801,53
1400000US06037555107,6037555107,2017,6084,5857.3501,70
1400000US06037552200,6037552200,2017,6835,5255.48,63
1400000US06037127910,6037127910,2017,4769,902.75,20
1400000US06037670326,6037670326,2017,3807,2505.3701,40
1400000US06037701702,6037701702,2017,3106,1289.4399,24
1400000US06037602506,6037602506,2017,4329,4948.2402,60
1400000US06037104500,6037104500,2017,3293,688.04999,17
1400000US06037265701,6037265701,2017,3283,1442.37,27
1400000US06037265702,6037265702,2017,1437,1442.37,27
1400000US06037403320,6037403320,2017,5573,13860.85,97
1400000US06037219500,6037219500,2017,1737,2359.74,38
1400000US06037239320,6037239320,2017,3444,4639.8301,57
1400000US06037700700,6037700700,2017,3479,1397.76,27
1400000US06037502401,6037502401,2017,4747,8270.2402,86
1400000US06037227020,6037227020,2017,3599,5558.25,66
1400000US06037800205,6037800205,2017,657,321.79001,8
1400000US06037901102,6037901102,2017,5557,10.81,3
1400000US06037543705,6037543705,2017,3479,8167.02,86
1400000US06037123303,6037123303,2017,3301,1072.6801,22
1400000US06037228210,6037228210,2017,3806,5235.3101,62
1400000US06037433505,6037433505,2017,4419,7136.1401,81
1400000US06037543704,6037543704,2017,3604,8167.02,86
1400000US06037141700,6037141700,2017,3091,1117.04,22
1400000US06037104108,6037104108,2017,5256,766.84998,18
1400000US06037540101,6037540101,2017,6483,6493.8501,77
1400000US06037134001,6037134001,2017,3765,396.41,10
1400000US06037461200,6037461200,2017,4443,2388.99,39
1400000US06037188202,6037188202,2017,2347,2609.9399,41
1400000US06037139302,6037139302,2017,4422,524.95001,13
1400000US06037910401,6037910401,2017,6352,8.9700003,2
1400000US06037502603,6037502603,2017,3636,7051.5,80
1400000US06037701402,6037701402,2017,6696,855.29999,19
1400000US06037403801,6037403801,2017,6212,5013.5801,61
1400000US06037502604,6037502604,2017,3509,7051.5,80
1400000US06037106520,6037106520,2017,5837,751.01001,18
1400000US06037481401,6037481401,2017,6061,5469.8599,65
1400000US06037405001,6037405001,2017,6170,7595.1699,83
1400000US06037111304,6037111304,2017,1549,482.39999,12
1400000US06037533201,6037533201,2017,2805,8829.4502,89
1400000US06037920030,6037920030,2017,5818,36.009998,5
1400000US06037117302,6037117302,2017,4914,555.78003,14
1400000US06037111303,6037111303,2017,5538,482.39999,12
1400000US06037123304,6037123304,2017,4687,1092.16,22
1400000US06037553702,6037553702,2017,5236,6978.71,80
1400000US06037271801,6037271801,2017,3635,1698.76,31
1400000US06037800334,6037800334,2017,4600,100.8,7
1400000US06037121101,6037121101,2017,2932,1090.72,22
1400000US06037269905,6037269905,2017,2423,1720.4301,31
1400000US06037531602,6037531602,2017,4494,25701.23,100
1400000US06037123800,6037123800,2017,5531,1173.28,23
1400000US06037535502,6037535502,2017,4958,6705.5898,78
1400000US06037901218,6037901218,2017,600,12.44,4
1400000US06037190101,6037190101,2017,1674,1942.09,34
1400000US06037204820,6037204820,2017,2274,20285.51,99
1400000US06037226002,6037226002,2017,1604,6139.1802,74
1400000US06037190102,6037190102,2017,2807,1942.09,34
1400000US06037231800,6037231800,2017,5303,4064.0801,52
1400000US06037216901,6037216901,2017,3251,1911.41,34
1400000US06037432201,6037432201,2017,4542,5368.5898,64
1400000US06037501900,6037501900,2017,4267,6300.4102,75
1400000US06037216902,6037216902,2017,1809,1911.41,34
1400000US06037543203,6037543203,2017,5563,6723.3799,78
1400000US06037602201,6037602201,2017,5596,4721.4102,57
1400000US06037901217,6037901217,2017,3605,12.08,4
1400000US06037533601,6037533601,2017,4484,10230.49,93
1400000US06037601302,6037601302,2017,6856,2555.1699,40
1400000US06037603004,6037603004,2017,1512,6728.3398,78
1400000US06037650603,6037650603,2017,3958,12953.78,96
1400000US06037602202,6037602202,2017,1718,4721.4102,57
1400000US06037135102,6037135102,2017,3513,384.16,9
1400000US06037433304,6037433304,2017,4726,6492.7598,77
1400000US06037461400,6037461400,2017,3204,2548.29,40
1400000US06037553801,6037553801,2017,4174,13253.5,96
1400000US06037573101,6037573101,2017,3163,11952.5,95
1400000US06037296300,6037296300,2017,4221,6183.4302,74
1400000US06037574201,6037574201,2017,3117,7398.7998,82
1400000US06037460302,6037460302,2017,4442,1752.2,32
1400000US06037573102,6037573102,2017,4002,11952.5,95
1400000US06037703003,6037703003,2017,2506,2024.67,35
1400000US06037570703,6037570703,2017,3463,5351,64
1400000US06037242100,6037242100,2017,3387,5855.21,70
1400000US06037271901,6037271901,2017,3087,1674.55,31
1400000US06037131023,6037131023,2017,2323,494.29001,12
1400000US06037131024,6037131024,2017,3375,494.29001,12
1400000US06037901216,6037901216,2017,8807,13.27,4
1400000US06037604101,6037604101,2017,3327,7565.0298,82
1400000US06037604102,6037604102,2017,3696,7565.0298,82
1400000US06037901215,6037901215,2017,554,13.27,4
1400000US06037901214,6037901214,2017,1104,13.27,4
1400000US06037550201,6037550201,2017,2700,5613.48,67
1400000US06037553502,6037553502,2017,4183,6750.27,79
1400000US06037302401,6037302401,2017,5944,2433.7,39
1400000US06037571502,6037571502,2017,4661,6111.9399,73
1400000US06037228320,6037228320,2017,3219,4612.29,56
1400000US06037555106,6037555106,2017,4002,5744.2202,68
1400000US06037600201,6037600201,2017,4600,4736.02,57
1400000US06037189300,6037189300,2017,3077,2316.9299,38
1400000US06037533701,6037533701,2017,3934,16583.15,98
1400000US06037125101,6037125101,2017,2717,1252.1,24
1400000US06037208720,6037208720,2017,4179,3737.6799,50
1400000US06037125102,6037125102,2017,2714,1252.1,24
1400000US06037481902,6037481902,2017,3355,6988.6499,80
1400000US06037113426,6037113426,2017,5169,492.87,12
1400000US06037221110,6037221110,2017,3565,3735.9399,50
1400000US06037601001,6037601001,2017,2154,3301.3401,47
1400000US06037534301,6037534301,2017,4636,8092.2798,85
1400000US06037181600,6037181600,2017,4352,2606.46,41
1400000US06037574000,6037574000,2017,5277,6358.29,76
1400000US06037113425,6037113425,2017,940,492.87,12
1400000US06037204600,6037204600,2017,4101,10365.37,93
1400000US06037189907,6037189907,2017,2210,1837.5601,33
1400000US06037201402,6037201402,2017,4311,6088.9702,73
1400000US06037575803,6037575803,2017,2837,11898.48,95
1400000US06037504002,6037504002,2017,5383,5577.8301,67
1400000US06037134305,6037134305,2017,3847,374,9
1400000US06037189906,6037189906,2017,2761,1837.5601,33
1400000US06037219020,6037219020,2017,4798,2641.52,41
1400000US06037603007,6037603007,2017,4203,5896.1499,71
1400000US06037131100,6037131100,2017,3252,582.21002,15
1400000US06037603008,6037603008,2017,2936,5896.1499,71
1400000US06037800333,6037800333,2017,1195,101.05,7
1400000US06037208302,6037208302,2017,4360,4497.7002,56
1400000US06037201302,6037201302,2017,3732,3902.8,51
1400000US06037115104,6037115104,2017,4444,508.10999,13
1400000US06037113235,6037113235,2017,1602,77.400002,7
1400000US06037117520,6037117520,2017,4052,646.82001,16
1400000US06037115401,6037115401,2017,5776,539.23999,14
1400000US06037570902,6037570902,2017,3616,5808.2202,69
1400000US06037481603,6037481603,2017,3802,5392.6602,64
1400000US06037554513,6037554513,2017,2507,5583.79,67
1400000US06037195803,6037195803,2017,2603,3303.97,47
1400000US06037651222,6037651222,2017,6211,6102.4399,73
1400000US06037197500,6037197500,2017,3889,4457.5898,55
1400000US06037186401,6037186401,2017,3452,2711.49,42
1400000US06037403902,6037403902,2017,4806,4748.98,57
1400000US06037214800,6037214800,2017,2573,1735.6801,32
1400000US06037504001,6037504001,2017,5709,5662.8901,67
1400000US06037192420,6037192420,2017,3637,2507.28,40
1400000US06037600911,6037600911,2017,3349,2708.3899,42
1400000US06037620802,6037620802,2017,3924,4672.5,57
1400000US06037462002,6037462002,2017,3942,2569.1499,40
1400000US06037139701,6037139701,2017,4920,732.94,18
1400000US06037403500,6037403500,2017,1640,8786.6504,89
1400000US06037408800,6037408800,2017,3738,7821.9399,84
1400000US06037620801,6037620801,2017,3641,4672.5,57
1400000US06037531901,6037531901,2017,6529,13267.38,96
1400000US06037434004,6037434004,2017,2796,10743.01,94
1400000US06037401705,6037401705,2017,3367,4387.1001,54
1400000US06037463900,6037463900,2017,3456,3235.8301,46
1400000US06037109700,6037109700,2017,4493,542.65997,14
1400000US06037311000,6037311000,2017,3755,1423.45,27
1400000US06037113301,6037113301,2017,2201,472.13,12
1400000US06037224701,6037224701,2017,1799,4108.4199,52
1400000US06037127520,6037127520,2017,4045,703.21002,17
1400000US06037224702,6037224702,2017,3021,4108.4199,52
1400000US06037262100,6037262100,2017,3586,1231.42,24
1400000US06037228800,6037228800,2017,5575,5893.6802,71
1400000US06037294830,6037294830,2017,3707,8378.1504,87
1400000US06037702801,6037702801,2017,5205,1776.47,32
1400000US06037553503,6037553503,2017,2768,6032.2598,73
1400000US06037536000,6037536000,2017,3720,7763.8901,83
1400000US06037531604,6037531604,2017,3580,21166.09,99
1400000US06037209300,6037209300,2017,5021,4405.3301,55
1400000US06037265522,6037265522,2017,2788,1396.4399,27
1400000US06037218701,6037218701,2017,2430,2435.77,39
1400000US06037265521,6037265521,2017,1446,1396.4399,27
1400000US06037143802,6037143802,2017,2179,1390.71,26
1400000US06037143801,6037143801,2017,2677,1390.71,26
1400000US06037123510,6037123510,2017,4753,993.23999,20
1400000US06037577000,6037577000,2017,6995,8043.2002,85
1400000US06037120020,6037120020,2017,3917,681.28003,17
1400000US06037462700,6037462700,2017,5471,2960.4199,44
1400000US06037481606,6037481606,2017,4871,5888.3301,71
1400000US06037242202,6037242202,2017,3253,5736.0801,68
1400000US06037242201,6037242201,2017,3301,5736.0801,68
1400000US06037187102,6037187102,2017,3254,3279.97,47
1400000US06037576502,6037576502,2017,4543,9393.3799,91
1400000US06037217200,6037217200,2017,3905,2271.9299,38
1400000US06037128102,6037128102,2017,4795,940.94,20
1400000US06037234200,6037234200,2017,2376,2533.5701,40
1400000US06037920313,6037920313,2017,5883,33.619999,5
1400000US06037553000,6037553000,2017,4825,5498.6802,66
1400000US06037533804,6037533804,2017,4543,10011.78,92
1400000US06037404000,6037404000,2017,4474,4866.46,59
1400000US06037432101,6037432101,2017,4179,5402.21,64
1400000US06037109800,6037109800,2017,4565,551.77002,14
1400000US06037133000,6037133000,2017,4449,445.17999,11
1400000US06037292002,6037292002,2017,766,10548.66,93
1400000US06037433602,6037433602,2017,2889,6632.46,78
1400000US06037134710,6037134710,2017,5287,412.44,10
1400000US06037141306,6037141306,2017,2560,977.84003,20
1400000US06037292001,6037292001,2017,5770,10548.66,93
1400000US06037542401,6037542401,2017,4912,6118.9702,73
1400000US06037125402,6037125402,2017,3678,1379.2,26
1400000US06037216700,6037216700,2017,3709,1823.55,33
1400000US06037432801,6037432801,2017,2568,5943.5098,72
1400000US06037535607,6037535607,2017,4775,6125.73,74
1400000US06037463103,6037463103,2017,6201,3561.6101,48
1400000US06037134521,6037134521,2017,3126,392.66,9
1400000US06037186403,6037186403,2017,2899,2849.6201,43
1400000US06037218210,6037218210,2017,4457,2298,38
1400000US06037265410,6037265410,2017,1620,1248.5699,24
1400000US06037542501,6037542501,2017,4307,6081.02,73
1400000US06037901010,6037901010,2017,5913,11.74,4
1400000US06037141305,6037141305,2017,2981,980.5,20
1400000US06037135202,6037135202,2017,4255,363.14001,8
1400000US06037602511,6037602511,2017,3540,4956.5601,60
1400000US06037576602,6037576602,2017,3995,8555.8496,88
1400000US06037602510,6037602510,2017,3519,4956.7002,60
1400000US06037403318,6037403318,2017,6243,10215.6,93
1400000US06037406702,6037406702,2017,5823,10656.97,94
1400000US06037139402,6037139402,2017,2851,498.48001,12
1400000US06037555202,6037555202,2017,3399,6189.3999,74
1400000US06037535102,6037535102,2017,4517,5530.7002,66
1400000US06037222200,6037222200,2017,3965,3409.3899,48
1400000US06037405201,6037405201,2017,5205,8989.4902,89
1400000US06037461000,6037461000,2017,6027,1795.09,32
1400000US06037229200,6037229200,2017,4394,4805.6001,58
1400000US06037570303,6037570303,2017,4247,5841.7002,70
1400000US06037482403,6037482403,2017,1928,7338.02,81
1400000US06037127300,6037127300,2017,4460,674.89001,17
1400000US06037221304,6037221304,2017,3319,2786.8201,42
1400000US06037103300,6037103300,2017,3819,917.38,20
1400000US06037800336,6037800336,2017,5627,155.81,7
1400000US06037800337,6037800337,2017,791,155.81,7
1400000US06037482404,6037482404,2017,1882,7338.02,81
1400000US06037555001,6037555001,2017,5411,5649.4102,67
1400000US06037296401,6037296401,2017,3191,4948.29,60
1400000US06037603703,6037603703,2017,2703,5163.5801,62
1400000US06037106510,6037106510,2017,5282,428.70999,11
1400000US06037552001,6037552001,2017,4105,5400.3799,64
1400000US06037543903,6037543903,2017,3804,8128.23,86
1400000US06037232601,6037232601,2017,2086,3723.5701,49
1400000US06037601600,6037601600,2017,4375,4095.51,52
1400000US06037573403,6037573403,2017,3143,8557.7998,88
1400000US06037262601,6037262601,2017,3577,675.69,17
1400000US06037190801,6037190801,2017,2594,2183.8799,37
1400000US06037227010,6037227010,2017,4662,6136.5,74
1400000US06037232602,6037232602,2017,4202,3723.5701,49
1400000US06037651304,6037651304,2017,5114,4571.8398,56
1400000US06037311602,6037311602,2017,2858,1663.62,30
1400000US06037404701,6037404701,2017,5941,7509.6401,82
1400000US06037311601,6037311601,2017,4391,1663.62,30
1400000US06037462800,6037462800,2017,2915,3019.79,45
1400000US06037910810,6037910810,2017,2580,17.48,4
1400000US06037535002,6037535002,2017,3681,5683.9502,67
1400000US06037575801,6037575801,2017,2446,13488.98,96
1400000US06037554522,6037554522,2017,4787,5828.5801,70
1400000US06037535902,6037535902,2017,6519,6646.1401,78
1400000US06037460900,6037460900,2017,6998,1906.8199,34
1400000US06037132700,6037132700,2017,4912,550.82001,14
1400000US06037552302,6037552302,2017,3648,5287.9902,63
1400000US06037554517,6037554517,2017,4883,5715.6802,68
1400000US06037462100,6037462100,2017,5259,2603.8701,40
1400000US06037119900,6037119900,2017,4940,708.31,18
1400000US06037554204,6037554204,2017,4391,7115.5,81
1400000US06037111401,6037111401,2017,3508,517.67999,13
1400000US06037403323,6037403323,2017,5444,16611.561,98
1400000US06037128303,6037128303,2017,3982,968.42999,20
1400000US06037228220,6037228220,2017,4389,5380.1201,64
1400000US06037541200,6037541200,2017,5662,5901.1602,71
1400000US06037111402,6037111402,2017,4052,517.67999,13
1400000US06037555105,6037555105,2017,4935,5720.98,68
1400000US06037602103,6037602103,2017,6992,4770.29,58
1400000US06037121010,6037121010,2017,4989,985.76001,20
1400000US06037224600,6037224600,2017,3425,4391.77,55
1400000US06037131702,6037131702,2017,3751,459.92001,11
1400000US06037219901,6037219901,2017,5234,2007.83,35
1400000US06037300200,6037300200,2017,5606,1218.39,24
1400000US06037574800,6037574800,2017,3000,7763.48,83
1400000US06037552602,6037552602,2017,4191,5410.8599,64
1400000US06037543100,6037543100,2017,6759,6899.5098,79
1400000US06037503105,6037503105,2017,3634,5475.8501,65
1400000US06037229100,6037229100,2017,4557,5314.23,63
1400000US06037552400,6037552400,2017,2794,5540.8398,66
1400000US06037554406,6037554406,2017,4875,6309.0898,75
1400000US06037128601,6037128601,2017,4288,1016.49,21
1400000US06037232120,6037232120,2017,5263,3950.1001,51
1400000US06037480101,6037480101,2017,3908,4529.4199,56
1400000US06037104701,6037104701,2017,4208,679.09998,17
1400000US06037199001,6037199001,2017,811,4446.1001,55
1400000US06037554001,6037554001,2017,4171,5881.6401,70
1400000US06037213320,6037213320,2017,2481,3380.9399,47
1400000US06037402804,6037402804,2017,4085,7345.3398,81
1400000US06037134304,6037134304,2017,2882,365.97,9
1400000US06037406801,6037406801,2017,4926,13267.03,96
1400000US06037701601,6037701601,2017,4122,1265.86,24
1400000US06037542900,6037542900,2017,3285,6143.25,74
1400000US06037572700,6037572700,2017,5499,20466.801,99
1400000US06037481103,6037481103,2017,5350,4957.21,60
1400000US06037226001,6037226001,2017,2068,5941.1699,71
1400000US06037408006,6037408006,2017,3863,12344.22,95
1400000US06037275312,6037275312,2017,2181,1833.3101,33
1400000US06037199002,6037199002,2017,4431,4428.2202,55
1400000US06037404600,6037404600,2017,1489,7554.3799,82
1400000US06037275313,6037275313,2017,2594,1833.3101,33
1400000US06037554600,6037554600,2017,4374,5568.3198,67
1400000US06037117405,6037117405,2017,3442,621.78003,15
1400000US06037275400,6037275400,2017,3349,1738.83,32
1400000US06037503201,6037503201,2017,3912,5547.4702,66
1400000US06037291210,6037291210,2017,4967,7007.6201,80
1400000US06037482801,6037482801,2017,4074,8706.0801,89
1400000US06037141304,6037141304,2017,2738,1044.39,21
1400000US06037575401,6037575401,2017,5155,14453.79,97
1400000US06037533001,6037533001,2017,4527,5709.9502,68
1400000US06037531503,6037531503,2017,3116,21752.18,99
1400000US06037406103,6037406103,2017,7509,6628.7998,78
1400000US06037532101,6037532101,2017,6663,9903.7695,92
1400000US06037920029,6037920029,2017,3796,33.48,5
1400000US06037530603,6037530603,2017,5021,9112.6797,90
1400000US06037571704,6037571704,2017,4107,5732.6201,68
1400000US06037650401,6037650401,2017,4472,33202.059,100
1400000US06037108102,6037108102,2017,3430,355.54001,8
1400000US06037209105,6037209105,2017,1438,4354.6499,54
1400000US06037573004,6037573004,2017,5153,13287.33,96
1400000US06037209106,6037209106,2017,3829,4354.6499,54
1400000US06037555002,6037555002,2017,3475,5489.0698,65
1400000US06037234600,6037234600,2017,5024,3163.3501,46
1400000US06037197600,6037197600,2017,2376,4766.2202,58
1400000US06037434003,6037434003,2017,4202,8811.8096,89
1400000US06037134720,6037134720,2017,4594,425.39001,10
1400000US06037551102,6037551102,2017,5503,5929.04,71
1400000US06037197700,6037197700,2017,5103,5006.8198,61
1400000US06037900301,6037900301,2017,509,11.99,4
1400000US06037603705,6037603705,2017,2667,5217.8301,62
1400000US06037603706,6037603706,2017,3681,5217.8301,62
1400000US06037128220,6037128220,2017,3011,1018.59,21
1400000US06037553602,6037553602,2017,4730,6635.7402,78
1400000US06037910002,6037910002,2017,7217,16.629999,4
1400000US06037234302,6037234302,2017,1725,2723.1499,42
1400000US06037122121,6037122121,2017,2833,1150.1,23
1400000US06037554002,6037554002,2017,5659,6942.48,80
1400000US06037603102,6037603102,2017,4084,9128.3398,90
1400000US06037123206,6037123206,2017,2945,1257.99,24
1400000US06037501804,6037501804,2017,2131,7442.6899,82
1400000US06037269602,6037269602,2017,3252,1734.85,32
1400000US06037234301,6037234301,2017,2373,2723.1499,42
1400000US06037920115,6037920115,2017,4149,61.84,6
1400000US06037482102,6037482102,2017,2828,8204.8896,86
1400000US06037532606,6037532606,2017,4284,7703.6401,83
1400000US06037533702,6037533702,2017,3524,12872.62,96
1400000US06037570601,6037570601,2017,5421,5625.3501,67
1400000US06037231602,6037231602,2017,2346,3552.1699,48
1400000US06037231603,6037231603,2017,2385,3552.1699,48
1400000US06037222500,6037222500,2017,4963,3351.98,47
1400000US06037192520,6037192520,2017,5067,2666.0801,41
1400000US06037231601,6037231601,2017,2379,3552.1699,48
1400000US06037533805,6037533805,2017,3636,9917.1299,92
1400000US06037224010,6037224010,2017,2433,4753.25,58
1400000US06037211703,6037211703,2017,4750,2643.3301,41
1400000US06037432501,6037432501,2017,3122,6184.5801,74
1400000US06037213401,6037213401,2017,4951,3563.8899,48
1400000US06037128910,6037128910,2017,4083,995.83002,21
1400000US06037291110,6037291110,2017,3510,5246.2598,63
1400000US06037533002,6037533002,2017,1672,6047.7998,73
1400000US06037543306,6037543306,2017,5716,8580.6104,88
1400000US06037432502,6037432502,2017,5131,6190.79,74
1400000US06037980025,6037980025,2017,1485,8580.6104,88
1400000US06037405102,6037405102,2017,5069,8465.1396,87
1400000US06037103102,6037103102,2017,4751,872.39001,19
1400000US06037221601,6037221601,2017,3403,3579.21,49
1400000US06037601211,6037601211,2017,2823,2853.6299,43
1400000US06037575201,6037575201,2017,4667,8988.9004,89
1400000US06037554302,6037554302,2017,3916,7216.4102,81
1400000US06037120104,6037120104,2017,2310,681.02002,17
1400000US06037104401,6037104401,2017,3357,650.65997,16
1400000US06037221500,6037221500,2017,3507,3176.8999,46
1400000US06037409000,6037409000,2017,7549,21645.051,99
1400000US06037920048,6037920048,2017,6112,34.040001,5
1400000US06037534802,6037534802,2017,2875,6734.0801,79
1400000US06037221303,6037221303,2017,2551,2886.03,43
1400000US06037211320,6037211320,2017,3184,3018.3,45
1400000US06037543701,6037543701,2017,2994,7780.2998,84
1400000US06037188300,6037188300,2017,3536,2638.49,41
1400000US06037430101,6037430101,2017,4887,21108.051,99
1400000US06037980038,6037980038,2017,5199,2036.26,35
1400000US06037554405,6037554405,2017,3040,6593.1099,77
1400000US06037201110,6037201110,2017,2574,4269.77,54
1400000US06037463800,6037463800,2017,3890,2947.6001,44
1400000US06037190201,6037190201,2017,2870,2085.24,36
1400000US06037541700,6037541700,2017,6366,6163.8901,74
1400000US06037106406,6037106406,2017,4788,455.84,11
1400000US06037482202,6037482202,2017,5229,6790.8301,79
1400000US06037204120,6037204120,2017,2650,13997.09,97
1400000US06037433804,6037433804,2017,6371,8342.2305,87
1400000US06037406602,6037406602,2017,4973,12228.28,95
1400000US06037301601,6037301601,2017,6198,1882.55,34
1400000US06037195804,6037195804,2017,2643,3503.2,48
1400000US06037433506,6037433506,2017,4734,6923.3599,80
1400000US06037209520,6037209520,2017,2791,4090.8601,52
1400000US06037542103,6037542103,2017,4114,6291.48,75
1400000US06037291130,6037291130,2017,3582,6327.4399,75
1400000US06037910217,6037910217,2017,4128,10.36,3
1400000US06037232702,6037232702,2017,3658,4034.1101,52
1400000US06037232701,6037232701,2017,2237,4034.1101,52
1400000US06037310602,6037310602,2017,2655,1551.35,29
1400000US06037603302,6037603302,2017,3804,10118.03,93
1400000US06037402801,6037402801,2017,5170,7176.5,81
1400000US06037208801,6037208801,2017,2995,3906.48,51
1400000US06037241110,6037241110,2017,3074,5264.9302,63
1400000US06037541003,6037541003,2017,4373,7721.0698,83
1400000US06037181000,6037181000,2017,6144,2302.71,38
1400000US06037183101,6037183101,2017,3922,3111.76,45
1400000US06037541100,6037541100,2017,3321,6067.4399,73
1400000US06037208902,6037208902,2017,2339,4113.4502,53
1400000US06037575300,6037575300,2017,4947,10236.92,93
1400000US06037553400,6037553400,2017,3861,5846.5801,70
1400000US06037541604,6037541604,2017,6207,5974.8501,72
1400000US06037201700,6037201700,2017,5093,7036.4302,80
1400000US06037201503,6037201503,2017,3323,4765.9199,58
1400000US06037540203,6037540203,2017,5594,6249.3901,75
1400000US06037311500,6037311500,2017,5633,1568.98,29
1400000US06037231720,6037231720,2017,4966,3883.4199,51
1400000US06037602106,6037602106,2017,5702,5103.6001,61
1400000US06037218500,6037218500,2017,2869,2211.1201,37
1400000US06037576402,6037576402,2017,5181,9028.4102,90
1400000US06037554801,6037554801,2017,3366,5721.3301,68
1400000US06037407801,6037407801,2017,5074,15787.2,97
